,latitude,longitude,t2m,tp,swvl1
168,1,81,242.78868,6.506592e-05,0.14946555
169,1,81,241.86539,1.5616417e-05,0.14946555
170,1,81,242.56459,0.0,0.14946555
171,1,81,243.11346,5.2005053e-06,0.14946555
172,1,81,245.27068,1.821667e-05,0.14946555
173,1,81,244.04529,0.0,0.14946555
174,1,82,241.72781,2.862513e-05,0.14934865
175,1,82,242.78868,6.506592e-05,0.14934865
176,1,82,241.86539,1.5616417e-05,0.14934865
177,1,82,242.56459,0.0,0.14934865
178,1,82,243.11346,5.2005053e-06,0.14934865
179,1,82,245.26926,1.821667e-05,0.14934865
180,1,82,244.04529,0.0,0.14934865
181,1,83,241.72781,2.862513e-05,0.14924346
182,1,83,242.78726,6.506592e-05,0.14924346
183,1,83,241.86539,1.5616417e-05,0.14924346
184,1,83,242.56317,0.0,0.14924346
185,1,83,243.11346,5.2005053e-06,0.14924346
186,1,83,245.26642,1.821667e-05,0.14924346
187,1,83,244.04529,0.0,0.14924346
188,1,84,241.72781,2.862513e-05,0.14913826
189,1,84,242.78726,6.506592e-05,0.14913826
190,1,84,241.86539,1.5616417e-05,0.14913826
191,1,84,242.56317,0.0,0.14913826
192,1,84,243.11346,5.2005053e-06,0.14913826
193,1,84,245.26501,1.821667e-05,0.14913826
194,1,84,244.04529,0.0,0.14913826
195,1,85,241.72781,2.862513e-05,0.14903305
196,1,85,242.78726,6.506592e-05,0.14903305
197,1,85,241.86539,1.5616417e-05,0.14903305
198,1,85,242.56317,0.0,0.14903305
199,1,85,243.11346,5.2005053e-06,0.14903305
200,1,85,245.26218,1.821667e-05,0.14903305
201,1,85,244.04529,0.0,0.14903305
202,1,86,241.72781,2.862513e-05,0.14892785
203,1,86,242.78584,6.506592e-05,0.14892785
204,1,86,241.86539,1.5616417e-05,0.14892785
205,1,86,242.56317,0.0,0.14892785
206,1,86,243.11346,5.2005053e-06,0.14892785
207,1,86,245.26218,1.821667e-05,0.14892785
208,1,86,244.04529,0.0,0.14892785
209,1,87,241.72781,2.862513e-05,0.14882265
210,1,87,242.78584,6.506592e-05,0.14882265
211,1,87,241.86539,1.5616417e-05,0.14882265
212,1,87,242.56317,0.0,0.14882265
213,1,87,243.11346,5.2005053e-06,0.14882265
214,1,87,245.26076,1.821667e-05,0.14882265
215,1,87,244.04529,0.0,0.14882265
216,1,88,241.72781,2.862513e-05,0.14871745
217,1,88,242.78584,6.506592e-05,0.14871745
218,1,88,241.86539,1.5616417e-05,0.14871745
219,1,88,242.56317,0.0,0.14871745
220,1,88,243.11488,5.2005053e-06,0.14871745
221,1,88,245.25934,1.821667e-05,0.14871745
222,1,88,244.04529,0.0,0.14871745
223,1,89,241.72781,2.862513e-05,0.14860056
224,1,89,242.783,6.506592e-05,0.14860056
225,1,89,241.86539,1.5616417e-05,0.14860056
226,1,89,242.56317,0.0,0.14860056
227,1,89,243.11488,5.2005053e-06,0.14860056
228,1,89,245.2565,1.821667e-05,0.14860056
229,1,89,244.04529,0.0,0.14860056
230,1,90,241.72781,2.862513e-05,0.14848368
231,1,90,242.783,6.506592e-05,0.14848368
232,1,90,241.86539,1.5616417e-05,0.14848368
233,1,90,242.56317,0.0,0.14848368
234,1,90,243.11488,5.2005053e-06,0.14848368
235,1,90,245.2565,1.821667e-05,0.14848368
236,1,90,244.04529,0.0,0.14848368
237,1,91,241.72781,2.862513e-05,0.14837848
238,1,91,242.78159,6.506592e-05,0.14837848
239,1,91,241.86539,1.5616417e-05,0.14837848
240,1,91,242.56317,0.0,0.14837848
241,1,91,243.11488,5.2005053e-06,0.14837848
242,1,91,245.25508,1.821667e-05,0.14837848
243,1,91,244.04529,0.0,0.14837848
244,1,92,241.72638,2.862513e-05,0.14827327
245,1,92,242.78159,6.506592e-05,0.14827327
246,1,92,241.86539,1.5616417e-05,0.14827327
247,1,92,242.56317,0.0,0.14827327
248,1,92,243.11488,5.2005053e-06,0.14827327
249,1,92,245.25366,1.821667e-05,0.14827327
250,1,92,244.04529,0.0,0.14827327
251,1,93,241.72638,2.862513e-05,0.14816807
252,1,93,242.78159,6.506592e-05,0.14816807
253,1,93,241.86539,1.5616417e-05,0.14816807
254,1,93,242.56317,0.0,0.14816807
255,1,93,243.11488,5.2005053e-06,0.14816807
256,1,93,245.25082,1.821667e-05,0.14816807
257,1,93,244.04529,0.0,0.14816807
258,1,94,241.72638,2.862513e-05,0.14805119
259,1,94,242.78017,6.506592e-05,0.14805119
260,1,94,241.86539,1.5616417e-05,0.14805119
261,1,94,242.56317,0.0,0.14805119
262,1,94,243.11488,5.2005053e-06,0.14805119
263,1,94,245.25082,1.821667e-05,0.14805119
264,1,94,244.04529,0.0,0.14805119
265,1,95,241.72638,2.862513e-05,0.14794599
266,1,95,242.78017,6.506592e-05,0.14794599
267,1,95,241.86539,1.5616417e-05,0.14794599
268,1,95,242.56317,0.0,0.14794599
269,1,95,243.11772,5.2005053e-06,0.14794599
270,1,95,245.2494,1.821667e-05,0.14794599
271,1,95,244.04529,0.0,0.14794599
272,1,96,241.72638,2.862513e-05,0.14784078
273,1,96,242.78017,6.506592e-05,0.14784078
274,1,96,241.86539,1.5616417e-05,0.14784078
275,1,96,242.56317,0.0,0.14784078
276,1,96,243.11772,5.2005053e-06,0.14784078
277,1,96,245.24657,1.821667e-05,0.14784078
278,1,96,244.04529,0.0,0.14784078
279,1,97,241.72638,2.862513e-05,0.1477356
280,1,97,242.77734,6.506592e-05,0.1477356
281,1,97,241.86539,1.821667e-05,0.1477356
282,1,97,242.56317,0.0,0.1477356
283,1,97,243.11772,5.2005053e-06,0.1477356
284,1,97,245.24515,1.821667e-05,0.1477356
285,1,97,244.04529,0.0,0.1477356
286,1,98,241.72638,2.862513e-05,0.1476304
287,1,98,242.77734,6.506592e-05,0.1476304
288,1,98,241.86539,1.821667e-05,0.1476304
289,1,98,242.56317,0.0,0.1476304
290,1,98,243.11772,5.2005053e-06,0.1476304
291,1,98,245.24373,1.821667e-05,0.1476304
292,1,98,244.04529,0.0,0.1476304
293,1,99,241.72638,2.862513e-05,0.14752519
294,1,99,242.77734,6.506592e-05,0.14752519
295,1,99,241.86539,1.821667e-05,0.14752519
296,1,99,242.56317,0.0,0.14752519
297,1,99,243.11772,5.2005053e-06,0.14752519
298,1,99,245.24373,1.821667e-05,0.14752519
299,1,99,244.04529,0.0,0.14752519
300,1,100,241.72638,2.862513e-05,0.14741999
301,1,100,242.77591,6.506592e-05,0.14741999
302,1,100,241.86539,1.821667e-05,0.14741999
303,1,100,242.56317,0.0,0.14741999
304,1,100,243.11772,5.2005053e-06,0.14741999
305,1,100,245.24089,1.821667e-05,0.14741999
306,1,100,244.04529,0.0,0.14741999
307,1,101,241.72638,2.862513e-05,0.1473031
308,1,101,242.77591,6.506592e-05,0.1473031
309,1,101,241.86539,1.821667e-05,0.1473031
310,1,101,242.56317,0.0,0.1473031
311,1,101,243.11772,5.2005053e-06,0.1473031
312,1,101,245.23947,1.821667e-05,0.1473031
313,1,101,244.04529,0.0,0.1473031
314,1,102,241.72638,2.862513e-05,0.1471979
315,1,102,242.77309,6.506592e-05,0.1471979
316,1,102,241.86539,1.821667e-05,0.1471979
317,1,102,242.56317,0.0,0.1471979
318,1,102,243.11914,5.2005053e-06,0.1471979
319,1,102,245.23807,1.821667e-05,0.1471979
320,1,102,244.04529,0.0,0.1471979
321,1,103,241.72638,2.862513e-05,0.1470927
322,1,103,242.77309,6.506592e-05,0.1470927
323,1,103,241.86539,1.821667e-05,0.1470927
324,1,103,242.56317,0.0,0.1470927
325,1,103,243.11914,5.2005053e-06,0.1470927
326,1,103,245.23807,1.821667e-05,0.1470927
327,1,103,244.04529,0.0,0.1470927
328,1,104,241.72356,2.862513e-05,0.1469875
329,1,104,242.77309,6.506592e-05,0.1469875
330,1,104,241.86255,1.821667e-05,0.1469875
331,1,104,242.56317,0.0,0.1469875
332,1,104,243.11914,5.2005053e-06,0.1469875
333,1,104,245.23523,1.821667e-05,0.1469875
334,1,104,244.04529,0.0,0.1469875
335,1,105,241.72356,2.862513e-05,0.1468823
336,1,105,242.77167,6.506592e-05,0.1468823
337,1,105,241.86255,1.821667e-05,0.1468823
338,1,105,242.56317,0.0,0.1468823
339,1,105,243.11914,5.2005053e-06,0.1468823
340,1,105,245.23381,1.821667e-05,0.1468823
341,1,105,244.04529,0.0,0.1468823
342,1,106,241.72356,2.862513e-05,0.14677711
343,1,106,242.77167,6.506592e-05,0.14677711
344,1,106,241.86255,1.821667e-05,0.14677711
345,1,106,242.56317,0.0,0.14677711
346,1,106,243.11914,5.2005053e-06,0.14677711
347,1,106,245.23097,1.821667e-05,0.14677711
348,1,106,244.04529,0.0,0.14677711
349,1,107,241.72356,2.862513e-05,0.1466719
350,1,107,242.77167,6.506592e-05,0.1466719
351,1,107,241.86255,1.821667e-05,0.1466719
352,1,107,242.56317,0.0,0.1466719
353,1,107,243.11914,5.2005053e-06,0.1466719
354,1,107,245.23097,1.821667e-05,0.1466719
355,1,107,244.04529,0.0,0.1466719
356,1,108,241.72356,2.862513e-05,0.146555
357,1,108,242.77025,6.506592e-05,0.146555
358,1,108,241.86255,1.821667e-05,0.146555
359,1,108,242.56317,0.0,0.146555
360,1,108,243.11914,5.2005053e-06,0.146555
361,1,108,245.22955,1.821667e-05,0.146555
362,1,108,244.04529,0.0,0.146555
363,1,109,241.72356,2.862513e-05,0.14644982
364,1,109,242.77025,6.506592e-05,0.14644982
365,1,109,241.86255,1.821667e-05,0.14644982
366,1,109,242.56317,0.0,0.14644982
367,1,109,243.12198,5.2005053e-06,0.14644982
368,1,109,245.22813,1.821667e-05,0.14644982
369,1,109,244.04529,0.0,0.14644982
370,1,110,241.72356,2.862513e-05,0.14634462
371,1,110,242.77025,6.506592e-05,0.14634462
372,1,110,241.86255,1.821667e-05,0.14634462
373,1,110,242.56317,0.0,0.14634462
374,1,110,243.12198,5.2005053e-06,0.14634462
375,1,110,245.2253,1.821667e-05,0.14634462
376,1,110,244.04529,0.0,0.14634462
377,1,111,241.72356,2.862513e-05,0.14623941
378,1,111,242.76741,6.506592e-05,0.14623941
379,1,111,241.86255,1.821667e-05,0.14623941
380,1,111,242.56317,0.0,0.14623941
381,1,111,243.12198,5.2005053e-06,0.14623941
382,1,111,245.22388,1.821667e-05,0.14623941
383,1,111,244.04529,0.0,0.14623941
384,1,112,241.72356,2.862513e-05,0.14613421
385,1,112,242.76741,6.506592e-05,0.14613421
386,1,112,241.86255,1.821667e-05,0.14613421
387,1,112,242.56317,0.0,0.14613421
388,1,112,243.12198,5.2005053e-06,0.14613421
389,1,112,245.22388,1.821667e-05,0.14613421
390,1,112,244.04529,0.0,0.14613421
391,1,113,241.72356,2.862513e-05,0.14602901
392,1,113,242.76741,6.506592e-05,0.14602901
393,1,113,241.86255,1.821667e-05,0.14602901
394,1,113,242.56317,0.0,0.14602901
395,1,113,243.12198,5.2005053e-06,0.14602901
396,1,113,245.22104,1.821667e-05,0.14602901
397,1,113,244.04529,0.0,0.14602901
398,1,114,241.72356,2.862513e-05,0.14592381
399,1,114,242.76599,6.506592e-05,0.14592381
400,1,114,241.86255,1.821667e-05,0.14592381
401,1,114,242.56317,0.0,0.14592381
402,1,114,243.12198,5.2005053e-06,0.14592381
403,1,114,245.21962,1.821667e-05,0.14592381
404,1,114,244.04529,0.0,0.14592381
405,1,115,241.72356,2.862513e-05,0.14581862
406,1,115,242.76599,6.506592e-05,0.14581862
407,1,115,241.86255,1.821667e-05,0.14581862
408,1,115,242.56317,0.0,0.14581862
409,1,115,243.12198,5.2005053e-06,0.14581862
410,1,115,245.2182,1.821667e-05,0.14581862
411,1,115,244.04529,0.0,0.14581862
412,1,116,241.72214,2.862513e-05,0.14570172
413,1,116,242.76457,6.506592e-05,0.14570172
414,1,116,241.86255,1.821667e-05,0.14570172
415,1,116,242.56317,0.0,0.14570172
416,1,116,243.1234,5.2005053e-06,0.14570172
417,1,116,245.2182,1.821667e-05,0.14570172
418,1,116,244.04529,0.0,0.14570172
419,1,117,241.72214,2.862513e-05,0.14559653
420,1,117,242.76457,6.506592e-05,0.14559653
421,1,117,241.86255,1.821667e-05,0.14559653
422,1,117,242.56317,0.0,0.14559653
423,1,117,243.1234,5.2005053e-06,0.14559653
424,1,117,245.21536,1.821667e-05,0.14559653
425,1,117,244.04529,0.0,0.14559653
426,1,118,241.72214,2.862513e-05,0.14549133
427,1,118,242.76457,6.506592e-05,0.14549133
428,1,118,241.86255,1.821667e-05,0.14549133
429,1,118,242.56317,0.0,0.14549133
430,1,118,243.1234,5.2005053e-06,0.14549133
431,1,118,245.21394,1.821667e-05,0.14549133
432,1,118,244.04529,0.0,0.14549133
433,1,119,241.72214,2.862513e-05,0.14538613
434,1,119,242.76173,6.506592e-05,0.14538613
435,1,119,241.86255,1.821667e-05,0.14538613
436,1,119,242.56317,0.0,0.14538613
437,1,119,243.1234,5.2005053e-06,0.14538613
438,1,119,245.21252,1.821667e-05,0.14538613
439,1,119,244.04529,0.0,0.14538613
440,1,120,241.72214,2.862513e-05,0.14528093
441,1,120,242.76173,6.506592e-05,0.14528093
442,1,120,241.86255,1.821667e-05,0.14528093
443,1,120,242.56175,0.0,0.14528093
444,1,120,243.1234,5.2005053e-06,0.14528093
445,1,120,245.21252,1.821667e-05,0.14528093
446,1,120,244.04529,0.0,0.14528093
447,1,121,241.72214,2.862513e-05,0.14517573
448,1,121,242.76173,6.506592e-05,0.14517573
449,1,121,241.86255,1.821667e-05,0.14517573
450,1,121,242.56175,0.0,0.14517573
451,1,121,243.1234,5.2005053e-06,0.14517573
452,1,121,245.20969,1.821667e-05,0.14517573
453,1,121,244.04529,0.0,0.14517573
454,1,122,241.72214,2.862513e-05,0.14507052
455,1,122,242.76031,6.506592e-05,0.14507052
456,1,122,241.86255,1.821667e-05,0.14507052
457,1,122,242.56175,0.0,0.14507052
458,1,122,243.1234,5.2005053e-06,0.14507052
459,1,122,245.20828,1.821667e-05,0.14507052
460,1,122,244.04529,0.0,0.14507052
461,1,123,241.72214,2.862513e-05,0.14495364
462,1,123,242.76031,6.506592e-05,0.14495364
463,1,123,241.86255,1.821667e-05,0.14495364
464,1,123,242.56175,0.0,0.14495364
465,1,123,243.1234,5.2005053e-06,0.14495364
466,1,123,245.20544,1.821667e-05,0.14495364
467,1,123,244.04529,0.0,0.14495364
468,1,124,241.72214,2.862513e-05,0.14480169
469,1,124,242.75748,6.506592e-05,0.14480169
470,1,124,241.86255,1.821667e-05,0.14480169
471,1,124,242.56175,0.0,0.14480169
472,1,124,243.12482,5.2005053e-06,0.14480169
473,1,124,245.20403,1.821667e-05,0.14480169
474,1,124,244.04529,0.0,0.14480169
475,1,125,241.72214,2.862513e-05,0.14454453
476,1,125,242.75748,6.506592e-05,0.14454453
477,1,125,241.86255,1.821667e-05,0.14454453
478,1,125,242.56175,0.0,0.14454453
479,1,125,243.12482,5.2005053e-06,0.14454453
480,1,125,245.19977,1.821667e-05,0.14454453
481,1,125,244.04529,0.0,0.14454453
482,1,126,241.72072,2.862513e-05,0.14429906
483,1,126,242.75606,6.506592e-05,0.14429906
484,1,126,241.86255,1.821667e-05,0.14429906
485,1,126,242.56175,0.0,0.14429906
486,1,126,243.12766,5.2005053e-06,0.14429906
487,1,126,245.19835,1.821667e-05,0.14429906
488,1,126,244.04529,0.0,0.14429906
489,1,127,241.72072,2.862513e-05,0.1440536
490,1,127,242.75464,6.506592e-05,0.1440536
491,1,127,241.86255,1.821667e-05,0.1440536
492,1,127,242.56175,0.0,0.1440536
493,1,127,243.12766,5.2005053e-06,0.1440536
494,1,127,245.19409,1.821667e-05,0.1440536
495,1,127,244.04529,0.0,0.1440536
496,1,128,241.72072,2.862513e-05,0.14379644
497,1,128,242.7518,6.506592e-05,0.14379644
498,1,128,241.86255,1.821667e-05,0.14379644
499,1,128,242.56175,0.0,0.14379644
500,1,128,243.12766,5.2005053e-06,0.14379644
501,1,128,245.18983,1.821667e-05,0.14379644
502,1,128,244.04529,0.0,0.14379644
503,1,129,241.72072,2.862513e-05,0.14355098
504,1,129,242.7504,6.506592e-05,0.14355098
505,1,129,241.86255,1.821667e-05,0.14355098
506,1,129,242.56175,0.0,0.14355098
507,1,129,243.12907,5.2005053e-06,0.14355098
508,1,129,245.187,1.821667e-05,0.14355098
509,1,129,244.04529,0.0,0.14355098
510,1,130,241.72072,2.862513e-05,0.14330551
511,1,130,242.7504,6.506592e-05,0.14330551
512,1,130,241.86255,1.821667e-05,0.14330551
513,1,130,242.56175,0.0,0.14330551
514,1,130,243.12907,5.2005053e-06,0.14330551
515,1,130,245.18417,1.821667e-05,0.14330551
516,1,130,244.04529,0.0,0.14330551
517,1,131,241.72072,2.862513e-05,0.14304836
518,1,131,242.74896,6.506592e-05,0.14304836
519,1,131,241.86255,1.821667e-05,0.14304836
520,1,131,242.56175,0.0,0.14304836
521,1,131,243.12907,5.2005053e-06,0.14304836
522,1,131,245.18134,1.821667e-05,0.14304836
523,1,131,244.0467,0.0,0.14304836
524,1,132,241.71788,2.862513e-05,0.1428029
525,1,132,242.74614,6.506592e-05,0.1428029
526,1,132,241.86255,1.821667e-05,0.1428029
527,1,132,242.56175,0.0,0.1428029
528,1,132,243.13191,5.2005053e-06,0.1428029
529,1,132,245.17708,1.821667e-05,0.1428029
530,1,132,244.0467,0.0,0.1428029
531,1,133,241.71788,2.862513e-05,0.14255743
532,1,133,242.74472,6.506592e-05,0.14255743
533,1,133,241.86255,1.821667e-05,0.14255743
534,1,133,242.56175,0.0,0.14255743
535,1,133,243.13191,5.2005053e-06,0.14255743
536,1,133,245.17424,1.821667e-05,0.14255743
537,1,133,244.0467,0.0,0.14255743
538,1,134,241.71788,2.862513e-05,0.14230026
539,1,134,242.74188,6.506592e-05,0.14230026
540,1,134,241.86255,1.821667e-05,0.14230026
541,1,134,242.56175,0.0,0.14230026
542,1,134,243.13333,5.2005053e-06,0.14230026
543,1,134,245.1714,1.821667e-05,0.14230026
544,1,134,244.0467,0.0,0.14230026
545,1,135,241.71788,2.862513e-05,0.1420548
546,1,135,242.74046,6.506592e-05,0.1420548
547,1,135,241.86255,1.821667e-05,0.1420548
548,1,135,242.56175,0.0,0.1420548
549,1,135,243.13333,5.2005053e-06,0.1420548
550,1,135,245.16714,1.821667e-05,0.1420548
551,1,135,244.0467,0.0,0.1420548
552,1,136,241.71788,2.862513e-05,0.14182103
553,1,136,242.74046,6.506592e-05,0.14182103
554,1,136,241.86255,1.821667e-05,0.14182103
555,1,136,242.56175,0.0,0.14182103
556,1,136,243.13333,5.2005053e-06,0.14182103
557,1,136,245.16289,1.821667e-05,0.14182103
558,1,136,244.0467,0.0,0.14182103
559,1,137,241.71788,2.862513e-05,0.14155218
560,1,137,242.73904,6.506592e-05,0.14155218
561,1,137,241.86255,1.821667e-05,0.14155218
562,1,137,242.56175,0.0,0.14155218
563,1,137,243.13475,5.2005053e-06,0.14155218
564,1,137,245.16147,1.821667e-05,0.14155218
565,1,137,244.0467,0.0,0.14155218
566,1,138,241.71646,2.862513e-05,0.14130671
567,1,138,242.7362,6.506592e-05,0.14130671
568,1,138,241.86255,1.821667e-05,0.14130671
569,1,138,242.56175,0.0,0.14130671
570,1,138,243.13475,5.2005053e-06,0.14130671
571,1,138,245.15721,1.821667e-05,0.14130671
572,1,138,244.0467,0.0,0.14130671
573,1,139,241.71646,2.862513e-05,0.14107293
574,1,139,242.73479,6.506592e-05,0.14107293
575,1,139,241.86255,1.821667e-05,0.14107293
576,1,139,242.56175,0.0,0.14107293
577,1,139,243.13757,5.2005053e-06,0.14107293
578,1,139,245.15297,1.821667e-05,0.14107293
579,1,139,244.04813,0.0,0.14107293
580,1,140,241.71646,2.862513e-05,0.1408041
581,1,140,242.73337,6.506592e-05,0.1408041
582,1,140,241.86255,1.821667e-05,0.1408041
583,1,140,242.56175,0.0,0.1408041
584,1,140,243.13757,5.2005053e-06,0.1408041
585,1,140,245.15013,1.821667e-05,0.1408041
586,1,140,244.04813,0.0,0.1408041
587,1,141,241.71646,2.862513e-05,0.14055863
588,1,141,242.73053,6.506592e-05,0.14055863
589,1,141,241.86255,1.821667e-05,0.14055863
590,1,141,242.56175,0.0,0.14055863
591,1,141,243.13757,5.2005053e-06,0.14055863
592,1,141,245.1473,1.821667e-05,0.14055863
593,1,141,244.04813,0.0,0.14055863
594,1,142,241.71646,2.862513e-05,0.14032485
595,1,142,242.73053,6.506592e-05,0.14032485
596,1,142,241.86255,1.821667e-05,0.14032485
597,1,142,242.56175,0.0,0.14032485
598,1,142,243.13899,5.2005053e-06,0.14032485
599,1,142,245.14304,1.821667e-05,0.14032485
600,1,142,244.04813,0.0,0.14032485
601,1,143,241.71362,2.862513e-05,0.140056
602,1,143,242.72911,6.506592e-05,0.140056
603,1,143,241.86113,1.821667e-05,0.140056
604,1,143,242.56175,0.0,0.140056
605,1,143,243.13899,5.2005053e-06,0.140056
606,1,143,245.1402,1.821667e-05,0.140056
607,1,143,244.04813,0.0,0.140056
608,1,144,241.71362,2.862513e-05,0.13981053
609,1,144,242.72627,6.506592e-05,0.13981053
610,1,144,241.86113,1.821667e-05,0.13981053
611,1,144,242.56175,0.0,0.13981053
612,1,144,243.14041,5.2005053e-06,0.13981053
613,1,144,245.13594,1.821667e-05,0.13981053
614,1,144,244.04813,0.0,0.13981053
615,1,145,241.71362,2.862513e-05,0.13957676
616,1,145,242.72485,6.506592e-05,0.13957676
617,1,145,241.86113,1.821667e-05,0.13957676
618,1,145,242.56175,0.0,0.13957676
619,1,145,243.14041,5.2005053e-06,0.13957676
620,1,145,245.13452,1.821667e-05,0.13957676
621,1,145,244.04813,0.0,0.13957676
622,1,146,241.71362,2.862513e-05,0.13930792
623,1,146,242.72343,6.506592e-05,0.13930792
624,1,146,241.86113,1.821667e-05,0.13930792
625,1,146,242.56175,0.0,0.13930792
626,1,146,243.14041,5.2005053e-06,0.13930792
627,1,146,245.13026,1.821667e-05,0.13930792
628,1,146,244.04813,0.0,0.13930792
629,1,147,241.71362,2.862513e-05,0.13907415
630,1,147,242.72343,6.506592e-05,0.13907415
631,1,147,241.86113,1.821667e-05,0.13907415
632,1,147,242.56175,0.0,0.13907415
633,1,147,243.14325,5.2005053e-06,0.13907415
634,1,147,245.126,1.821667e-05,0.13907415
635,1,147,244.05095,0.0,0.13907415
636,1,148,241.71362,2.862513e-05,0.13882868
637,1,148,242.72061,6.506592e-05,0.13882868
638,1,148,241.86113,1.821667e-05,0.13882868
639,1,148,242.56175,0.0,0.13882868
640,1,148,243.14325,5.2005053e-06,0.13882868
641,1,148,245.12177,1.821667e-05,0.13882868
642,1,148,244.05095,0.0,0.13882868
643,1,149,241.7122,2.862513e-05,0.13855983
644,1,149,242.7192,6.506592e-05,0.13855983
645,1,149,241.86113,1.821667e-05,0.13855983
646,1,149,242.56175,0.0,0.13855983
647,1,149,243.14467,5.2005053e-06,0.13855983
648,1,149,245.12035,1.821667e-05,0.13855983
649,1,149,244.05095,0.0,0.13855983
650,1,150,241.7122,2.862513e-05,0.13832605
651,1,150,242.71777,6.506592e-05,0.13832605
652,1,150,241.86113,1.821667e-05,0.13832605
653,1,150,242.56175,0.0,0.13832605
654,1,150,243.14467,5.2005053e-06,0.13832605
655,1,150,245.11609,1.821667e-05,0.13832605
656,1,150,244.05095,0.0,0.13832605
657,1,151,241.7122,2.862513e-05,0.13808058
658,1,151,242.71494,6.506592e-05,0.13808058
659,1,151,241.86113,1.821667e-05,0.13808058
660,1,151,242.56175,0.0,0.13808058
661,1,151,243.14467,5.2005053e-06,0.13808058
662,1,151,245.11183,1.821667e-05,0.13808058
663,1,151,244.05095,0.0,0.13808058
664,1,152,241.7122,2.862513e-05,0.13781174
665,1,152,242.71352,6.506592e-05,0.13781174
666,1,152,241.86113,1.821667e-05,0.13781174
667,1,152,242.56175,0.0,0.13781174
668,1,152,243.1475,5.2005053e-06,0.13781174
669,1,152,245.109,1.821667e-05,0.13781174
670,1,152,244.05095,0.0,0.13781174
671,1,153,241.7122,2.862513e-05,0.13757797
672,1,153,242.71352,6.506592e-05,0.13757797
673,1,153,241.86113,1.821667e-05,0.13757797
674,1,153,242.56175,0.0,0.13757797
675,1,153,243.1475,5.2005053e-06,0.13757797
676,1,153,245.10616,1.821667e-05,0.13757797
677,1,153,244.05095,0.0,0.13757797
678,1,154,241.7122,2.862513e-05,0.1373325
679,1,154,242.71068,6.506592e-05,0.1373325
680,1,154,241.86113,1.821667e-05,0.1373325
681,1,154,242.56175,0.0,0.1373325
682,1,154,243.14893,5.2005053e-06,0.1373325
683,1,154,245.1019,1.821667e-05,0.1373325
684,1,154,244.05095,0.0,0.1373325
685,1,155,241.71078,2.862513e-05,0.13707535
686,1,155,242.70926,6.506592e-05,0.13707535
687,1,155,241.86113,1.821667e-05,0.13707535
688,1,155,242.56175,0.0,0.13707535
689,1,155,243.14893,5.2005053e-06,0.13707535
690,1,155,245.09906,1.821667e-05,0.13707535
691,1,155,244.05237,0.0,0.13707535
692,1,156,241.71078,2.862513e-05,0.13700521
693,1,156,242.70784,6.506592e-05,0.13700521
694,1,156,241.86113,1.821667e-05,0.13700521
695,1,156,242.56175,0.0,0.13700521
696,1,156,243.14893,5.2005053e-06,0.13700521
697,1,156,245.09624,1.821667e-05,0.13700521
698,1,156,244.05237,0.0,0.13700521
699,1,157,241.71078,2.862513e-05,0.13708703
700,1,157,242.70784,6.506592e-05,0.13708703
701,1,157,241.86113,1.821667e-05,0.13708703
702,1,157,242.56175,0.0,0.13708703
703,1,157,243.14893,5.2005053e-06,0.13708703
704,1,157,245.09624,1.821667e-05,0.13708703
705,1,157,244.05095,0.0,0.13708703
706,1,158,241.71078,2.862513e-05,0.13715717
707,1,158,242.70784,6.506592e-05,0.13715717
708,1,158,241.86113,1.821667e-05,0.13715717
709,1,158,242.56175,0.0,0.13715717
710,1,158,243.15034,5.2005053e-06,0.13715717
711,1,158,245.09482,1.821667e-05,0.13715717
712,1,158,244.05095,0.0,0.13715717
713,1,159,241.71078,2.862513e-05,0.137239
714,1,159,242.70784,6.506592e-05,0.137239
715,1,159,241.86113,1.821667e-05,0.137239
716,1,159,242.56175,0.0,0.137239
717,1,159,243.15034,5.2005053e-06,0.137239
718,1,159,245.0934,1.821667e-05,0.137239
719,1,159,244.05095,0.0,0.137239
720,1,160,241.71078,2.862513e-05,0.13730912
721,1,160,242.70784,6.506592e-05,0.13730912
722,1,160,241.86113,1.821667e-05,0.13730912
723,1,160,242.56175,0.0,0.13730912
724,1,160,243.15034,5.2005053e-06,0.13730912
725,1,160,245.0934,1.821667e-05,0.13730912
726,1,160,244.05095,0.0,0.13730912
727,1,161,241.70795,2.862513e-05,0.13739094
728,1,161,242.705,6.506592e-05,0.13739094
729,1,161,241.86113,1.821667e-05,0.13739094
730,1,161,242.55891,0.0,0.13739094
731,1,161,243.15034,5.2005053e-06,0.13739094
732,1,161,245.09056,1.821667e-05,0.13739094
733,1,161,244.05095,0.0,0.13739094
734,1,162,241.70795,2.862513e-05,0.13746108
735,1,162,242.705,6.506592e-05,0.13746108
736,1,162,241.86113,1.821667e-05,0.13746108
737,1,162,242.55891,0.0,0.13746108
738,1,162,243.15034,5.2005053e-06,0.13746108
739,1,162,245.09056,1.821667e-05,0.13746108
740,1,162,244.05095,0.0,0.13746108
741,1,163,241.70795,2.862513e-05,0.1375429
742,1,163,242.705,6.506592e-05,0.1375429
743,1,163,241.86113,1.821667e-05,0.1375429
744,1,163,242.55891,0.0,0.1375429
745,1,163,243.15034,5.2005053e-06,0.1375429
746,1,163,245.08914,1.821667e-05,0.1375429
747,1,163,244.05095,0.0,0.1375429
748,1,164,241.70795,2.862513e-05,0.13762473
749,1,164,242.705,6.506592e-05,0.13762473
